File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08498065-1_LensData_21.7_1.5_52,0.7424824961055307,0.7424824961055307,0.7424869122700338,0.7439274742412272,0.7445822517634768,0.011712776879954711,0.01615638229806351,0.007052542088903634,0.0046156275510877915,1.0,0.006239078329810068
US08503096-1_LensData_11_1.5_25,0.7427061173392047,0.7427061173392047,0.7427105506951396,0.7439288811724073,0.7444177665040254,0.011431221033716191,0.015682477328047822,0.007987521254913697,0.002135252303082006,1.0,0.006818952792380543
US08514500-1_LensData_2.7_2.7_4.1,0.7428478669529097,0.7428478669529097,0.7428523315238648,0.743916506945416,0.7442418729301633,0.00031649709418591916,0.0002997105742075698,0.0002937863349656414,0.0003848579131700515,1.0,0.018370568673240474
US08547645-1_LensData_14_2.1_59,0.7419699743745893,0.7419699743745893,0.7419743880731758,0.7442477054583312,0.7459193590821256,0.004027395726175024,0.004374148509794814,0.00019270495026852208,0.005604306139484287,1.0,0.03526944912217833
US08605370-1_LensData_21.7_4_24,0.7429292351504814,0.7429292351504814,0.7429336273300057,0.743919790900255,0.744260420801113,0.002528187689747331,0.0021746847191113556,0.0028278107119405144,0.002740955115291091,1.0,0.032191504462886
US08625209-1_LensData_41_2.9_40,0.7425596590716473,0.7425596590716473,0.7425641390821544,0.7440267689992044,0.7448716360721392,0.0012239023303521016,0.0009956207081327957,0.0002839228573594261,0.0020620417119331523,1.0,0.03630567355582658
US08638507-1_LensData_2.63_1.6_1.67,0.7429351240078085,0.7429351240078085,0.7429395605194166,0.7440117217061739,0.744340335375353,0.0010094079563464004,0.0010128910039297167,0.0008402176662371775,0.0011980342069928171,1.0,0.007792304689340816
US08670193-1_LensData_21.7_1.5_51,0.7434039607535422,0.7434039607535422,,,,,,,,1.0,0.006335674116012712
US08681435-1_LensData_14.5_2.5_59,0.7425841213031523,0.7425841213031523,0.7425885775697109,0.7436653370525428,0.7440878819798052,0.0019332192466819476,0.002663146565704022,0.0006804956946127866,0.0013362662467078417,0.9737632957719675,0.016837781911497245
US08699151-1_LensData_21.7_2.9_294,0.7428367658318699,0.7428367658318699,0.7428411966566548,0.7439224258969726,0.7442971739835696,0.0003964122663901342,0.0002940809513672359,0.0003084207148122808,0.0006161271689256591,1.0,0.020307448218307975
US08717686-1_LensData_21.7_2_30,0.7427596093483347,0.7427596093483347,0.7427640644610324,0.7440315528168427,0.7446433456715036,0.00471932268385565,0.005010648083633826,0.002082283770845345,0.006312047884585856,1.0,0.01150595138349732
US08721094-1_LensData_21.7_1.3_51,0.7427822307987649,0.7427822307987649,0.7427866409402858,0.7442148532108456,0.744855218286691,0.012696969942779702,0.009311228603981118,0.0062126324521902705,0.0212746880480795,1.0,0.004420886562428009
US08767318-1_LensData_5.7_4.5_100,0.7427082656071836,0.7427082656071836,0.7427127102790881,0.7437467102657377,0.7440711091686869,0.0001975765983861005,0.0002019866952383455,0.00019128785390602366,0.0002147482832618911,1.0,0.04756978716212676
US08773783-1_LensData_21.7_1.3_85,0.7425473723608513,0.7425473723608513,0.7425517825534846,0.7439289273470742,0.7441650547199666,0.02130614563375973,0.015436330339314706,0.027654761983137998,0.02139070925127271,1.0,0.004353931418125518
US08773783-2_LensData_21.7_1.8_83,0.743514843204995,0.743514843204995,0.7435190823214799,0.7445950251755868,0.745154128423146,0.004649910971490762,0.002114716730110917,0.002655730514108487,0.008460066592403427,1.0,0.009333037548664611
US08773783-3_LensData_21.7_2_132,0.743312298420676,0.743312298420676,0.743316702163511,0.74457728745812,0.7451489056685514,0.00292727403232998,0.0014220958051070775,0.0020001149983800023,0.005141398310191357,1.0,0.0123009519487886
