File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08456765-1_LensData_13_2.2_16.6,0.9508827874237484,0.9508827874237484,0.9508828572476312,0.9291999518914774,0.9149543391977872,0.0001368566577333,7.90779351423816e-07,0.0001332874265591,0.0002504379770614,1.0,0.0124724560295048
US08493664-1_LensData_21.7_2.9_55,0.951169808513812,0.951169808513812,0.9511698346638676,0.929634355751464,0.9156731753255528,0.0025801331860518,0.0013858949807791,0.0020561007065217,0.0043008215666061,1.0,0.0188652845924128
US08493664-2_LensData_21.7_2.9_58,0.9510375766693712,0.9510375766693712,0.9510376052526184,0.9296358967007874,0.915729370648861,0.0027896358919159,0.0003045541344437,0.0022579145567593,0.0050391579636659,1.0,0.0188685921248716
US08493664-6_LensData_21.7_2.9_60,0.9505743020563666,0.9505743020563666,0.9505743472325924,0.9291978489986203,0.9153553286963474,0.0022269418530565,0.0020526172746283,0.0006300769933155,0.003485004718039,1.0,0.0188731373697926
US08498065-1_LensData_21.7_1.5_52,0.95031901354472,0.95031901354472,0.95031905994812,0.9291860396635452,0.9153865024118296,0.0117127768799547,0.016156382296762,0.0070525420889036,0.0046156275499004,1.0,0.0048423538555336
US08503096-1_LensData_11_1.5_25,0.9506052310802272,0.9506052310802272,0.9506052977987846,0.9291877969583242,0.9151842848784528,0.0114312210337161,0.0156824773267457,0.0079875212549136,0.0021352523018917,1.0,0.0054230433278677
US08514500-1_LensData_2.7_2.7_4.1,0.9507866594018014,0.9507866594018014,0.9507867650026453,0.9291723412036372,0.9149680420070077,0.0003164970941859,0.0002997105728851,0.0002937863349656,0.0003848579119776,1.0,0.0169908949292782
US08547645-1_LensData_14_2.1_59,0.9496630261668044,0.9496630261668044,0.9496630732836956,0.9295860173293355,0.9170303369094532,0.004027395726175,0.0043741485084777,0.0001927049502685,0.0056043061382981,1.0,0.0339135266441354
US08605370-1_LensData_21.7_4_24,0.950890804274786,0.950890804274786,0.950890816606509,0.9291764429553324,0.9149908446879068,0.0025281876897473,0.0021746847177914,0.0028278107119405,0.0027409551141015,1.0,0.0308312559537602
US08625209-1_LensData_41_2.9_40,0.9504177760532326,0.9504177760532326,0.9504179035914008,0.9293100615667363,0.9157422703468454,0.0012239023303521,0.0009956207068112,0.0002839228573594,0.0020620417107427,1.0,0.0349512074844463
US08638507-1_LensData_2.63_1.6_1.67,0.9508983415480812,0.9508983415480812,0.950898410578753,0.9292912670805764,0.9150890913523042,0.0010094079563464,0.0010128910026082,0.0008402176662371,0.0011980342058013,1.0,0.0063977632645516
US08681435-1_LensData_14.5_2.5_59,0.9504490857795022,0.9504490857795022,0.9504491827427736,0.928858623045168,0.9147787261371448,0.0019332192466819,0.0026631465643847,0.0006804956946127,0.0013362662455165,0.9737632957719676,0.0154559538457687
US08699151-1_LensData_21.7_2.9_294,0.9507724508427428,0.9507724508427428,0.9507725133352222,0.9291797341392842,0.9150360289063888,0.0003964122663901,0.0002940809500448,0.0003084207148122,0.0006161271677335,1.0,0.0189304967458753
US08717686-1_LensData_21.7_2_30,0.950673696631423,0.950673696631423,0.9506737907928792,0.9293160366875912,0.9154616110229398,0.0047193226838556,0.0050106480823176,0.0020822837708453,0.0063120478834005,1.0,0.0101166294648422
US08721094-1_LensData_21.7_1.3_51,0.9507026503031534,0.9507026503031534,0.950702686734594,0.929544983961444,0.915722086385754,0.0126969699427797,0.0093112286026706,0.0062126324521902,0.021274688046912,1.0,0.003021606631517
US08767318-1_LensData_5.7_4.5_100,0.9506079806937432,0.9506079806937432,0.9506080618795432,0.9289602604444052,0.914758105708886,0.0001975765983861,0.0002019866939157,0.000191287853906,0.0002147482820692,1.0,0.0462311527287309
US08773783-1_LensData_21.7_1.3_85,0.9504020500328286,0.9504020500328286,0.9504020883029216,0.9291878546303342,0.9148736020014708,0.0213061456337597,0.0154363303380123,0.0276547619831379,0.0213907092501053,1.0,0.0029545573821972
US08773783-2_LensData_21.7_1.8_83,0.9516403363804022,0.9516403363804022,0.951640148383198,0.9300198292851344,0.916089565336128,0.0046499109714907,0.0021147167287908,0.0026557305141084,0.0084600665912206,1.0,0.0079406616138298
US08773783-3_LensData_21.7_2_132,0.9513810950371488,0.9513810950371488,0.951381119276698,0.9299976743842652,0.9160831445020966,0.0029272740323299,0.0014220958037861,0.00200011499838,0.0051413983090046,1.0,0.0109127473982272
US08773783-4_LensData_21.7_1.5_50,0.9507117028505996,0.9507117028505996,0.9507117865739876,0.9291719877197836,0.9151510238901284,0.0044656636680246,0.0053610957187435,0.0041032777953925,0.0028151317931397,1.0,0.0050082367722092
US08830298-1_LensData_1.7_2.5_1,0.9508241940847112,0.9508241940847112,0.9508242486320104,0.9292557029372293,0.9150526184754167,0.000943279807405,0.0002535043642968,0.0009970686072275,0.0015230569353261,1.0,0.0149929724434196
US08830599-1_LensData_21.7_2.6_18,0.9506147216323996,0.9506147216323996,0.9506147785038382,0.9290574471331527,0.9150031162483884,0.0014300401077183,0.0016257130537793,0.0002142099294361,0.0018743507782735,1.0,0.0159894212155409
US08854747-1_LensData_13_2_21,0.9509545594470724,0.9509545594470724,0.9509546162020304,0.9293696105607152,0.9152618005873504,0.0014579188059216,0.0012983740378206,0.0004517499072129,0.0023234785847062,1.0,0.0109240254949769
